Użytkownik1,Użytkownik2,LiczbaWymian
2458611,2458611,9
2458695,2458695,1
2459831,2459831,9
2459960,2459960,1
2460513,2460513,1
2461158,2461158,1
2461454,2461454,4
2461825,2461825,1
2461860,2461860,1
2464248,2464248,9
2464260,2464260,1
2466142,2466142,1
2466425,2466425,1
2466783,2466783,1
2471164,2471164,1
2471863,2471863,1
2472283,2472283,1
2472611,2472611,4
2473308,2473308,1
2477456,2477456,4
2477560,2477560,1
2479616,2479616,1
2480626,2480626,1
2481808,2481808,1
2483086,2483086,1
2484063,2484063,1
2488183,2488183,16
2488344,2488344,1
2488481,2488481,1
2488898,2488898,1
2489494,2489494,1
2490951,2490951,1
2492071,2492071,1
2493056,2493056,1
2493435,2493435,1
2495278,2495278,16
2495556,2495556,1
2500856,2500856,1
2501536,2501536,1
2501903,2501903,1
2503412,2503412,1
2504179,2504179,1
2505339,2505339,1
2506832,2506832,1
2508097,2508097,1
2509791,2509791,1
2512517,2512517,1
2512646,2512646,1
2514586,2514586,1
2514938,2514938,1
2515499,2515499,1
2516329,2516329,1
2516372,2516372,1
2518390,2518390,1
2518853,2518853,1
2520900,2520900,1
2520970,2520970,4
2522750,2522750,1
2522896,2522896,25
2524465,2524465,4
2526621,2526621,1
2526759,2526759,1
2527335,2527335,1
2527449,2527449,1
2527971,2527971,1
2528010,2528010,1
2529072,2529072,1
2532849,2532849,4
2537238,2537238,9
2537356,2537356,16
2538821,2538821,1
2539418,2539418,1
2540453,2540453,1
2541757,2541757,1
2542437,2542437,1
2543186,2543186,4
2543563,2543563,4
2543769,2543769,16
2546583,2546583,4
2547904,2547904,9
2548907,2548907,16
2550106,2550106,1
2550280,2550280,1
2550950,2550950,1
2550950,2701794,1
2551139,2551139,1
2551502,2551502,16
2551702,2551702,4
2551878,2551878,1
2552052,2552052,1
2552628,2552628,1
2552656,2552656,1
2553736,2553736,1
2554254,2554254,1
2555706,2555706,4
2556952,2556952,9
2556963,2556963,4
2557403,2557403,1
2557844,2557844,1
2560296,2560296,1
2560310,2560310,1
2561956,2561956,1
2563910,2563910,1
2566346,2566346,25
2567326,2567326,1
2567933,2567933,25
2568425,2568425,1
2569018,2569018,4
2569041,2569041,1
2571216,2571216,1
2572505,2572505,4
2574307,2574307,4
2574444,2574444,1
2574616,2574616,1
2576045,2576045,1
2576502,2576502,1
2576620,2576620,1
2579174,2579174,1
2584595,2584595,1
2584984,2584984,16
2585232,2585232,4
2585420,2585420,1
2586023,2586023,1
2586083,2586083,1
2586578,2586578,81
2586578,2663706,1
2586578,3142440,1
2586578,6023843,1
2586578,6460612,2
2586752,2586752,1
2587361,2587361,4
2591019,2591019,4
2591096,2591096,1
2591390,2591390,1
2591671,2591671,1
2592631,2592631,1
2593298,2593298,1
2593458,2593458,1
2594472,2594472,1
2596261,2596261,9
2597528,2597528,1
2597917,2597917,1
2598125,2598125,1
2598594,2598594,4
2600514,2600514,1
2606262,2606262,1
2607510,2607510,4
2608799,2608799,1
2610698,2610698,1
2610785,2610785,1
2610960,2610960,4
2611208,2611208,1
2611997,2611997,1
2614465,2614465,4
2615244,2615244,4
2616421,2616421,1
2616517,2616517,1
2616754,2616754,4
2617052,2617052,36
2617073,2617073,1
2618368,2618368,1
2622400,2622400,1
2622752,2622752,1
2624820,2624820,1
2625531,2625531,1
2626945,2626945,25
2627231,2627231,1
2628060,2628060,1
2628488,2628488,1
2630511,2630511,1
2630582,2630582,1
2632521,2632521,4
2635199,2635199,1
2635691,2635691,1
2635999,2635999,1
2636372,2636372,4
2638973,2638973,1
2640370,2640370,49
2640935,2640935,1
2641010,2641010,1
2642442,2642442,4
2643040,2643040,1
2643397,2643397,4
2645092,2645092,1
2645768,2645768,4
2645832,2645832,1
2646006,2646006,1
2646015,2646015,1
2647984,2647984,4
2649609,2649609,4
2650411,2650411,1
2650682,2650682,9
2651015,2651015,1
2651719,2651719,1
2654204,2654204,1
2655801,2655801,1
2656328,2656328,1
2657739,3509973,1
2657783,2657783,1
2659621,2659621,1
2659956,2659956,1
2660241,2660241,1
2661084,2661084,4
2661798,2661798,1
2664840,2664840,1
2665199,2665199,1
2666157,2666157,1
2667463,2667463,16
2670651,2670651,1
2671212,2671212,9
2671965,2671965,25
2672180,2672180,1
2673538,2673538,1
2673598,2673598,1
2674183,2674183,1
2675150,2675150,1
2675473,2675473,1
2675501,2675501,4
2676344,2676344,1
2676976,2676976,1
2677139,2677139,1
2677177,2677177,1
2677368,2677368,1
2677924,2677924,25
2680496,2680496,25
2680659,2680659,25
2680659,3659411,2
2680659,3800329,3
2681393,2681393,9
2681642,2681642,1
2681879,2681879,1
2682306,2682306,1
2682357,2682357,1
2683322,2683322,4
2684342,2684342,4
2687338,2687338,1
2687614,2687614,1
2690081,2690081,1
2690930,2832531,1
2691894,2691894,1
2692638,2692638,1
2695325,2695325,1
2696022,2696022,1
2696328,2696328,1
2697151,2697151,1
2697227,2697227,1
2697254,2697254,4
2698271,2698271,1
2700180,2700180,1
2702821,2702821,1
2704598,2704598,1
2705200,2705200,1
2709910,2709910,4
2711164,2711164,1
2711698,2711698,4
2712543,2712543,1
2715573,2715573,1
2715660,2715660,4
2716092,2716092,1
2716213,2716213,1
2716344,2716344,1
2716767,2716767,1
2718060,2718060,64
2718449,2718449,1
2723298,2723298,4
2723698,2723698,4
2724087,2724087,1
2724999,2724999,4
2725926,2725926,64
2726073,2726073,1
2727568,2727568,1
2728298,2728298,1
2728486,2728486,9
2728591,2728591,1
2728699,2728699,1
2732069,2732069,1
2733286,2733286,16
2733389,2733389,1
2734323,2734323,1
2737648,2737648,1
2739006,2739006,4
2739691,2739691,4
2740163,2740163,1
2740356,2740356,1
2741206,2741206,1
2741582,2741582,16
2741584,2741584,1
2742167,2742167,1
2742298,2742298,1
2743027,2743027,4
2744642,2744642,1
2745736,2745736,4
2748005,2748005,1
2750103,2750103,1
2750585,2750585,1
2751368,2751368,9
2751479,2751479,16
2752582,2752582,1
2752867,2752867,1
2755327,2755327,1
2757427,2757427,4
2757610,2757610,4
2758061,4172428,1
2758470,2758470,1
2760596,2760596,1
2761245,2761245,1
2762849,2762849,1
2765480,2765480,36
2765526,2765526,1
2765803,2765803,4
2765902,2765902,4
2768162,2768162,1
2768761,2768761,1
2770400,2770400,1
2770660,2770660,1
2770999,2770999,1
2771660,2771660,1
2771946,2963804,1
2772095,2772095,1
2772818,2772818,1
2772915,2772915,4
2772964,2772964,1
2774040,2774040,1
2775416,2775416,1
2777890,2777890,1
2777931,2777931,16
2778131,2778131,16
2780726,2780726,1
2781653,2781653,1
2782248,2782248,1
2782274,2782274,1
2783049,2783049,1
2783317,2783317,1
2785706,2785706,1
2786985,2786985,1
2787803,2787803,9
2788314,2788314,1
2788428,2788428,1
2789207,2789207,25
2789477,2789477,1
2791991,2791991,1
2795463,2795463,36
2795463,3193304,1
2795463,3425570,6
2795463,3674367,1
2795463,4485325,4
2795463,4518647,2
2795463,7318785,1
2795463,7811267,6
2795463,9852946,2
2796877,2796877,1
2798361,2798361,1
2798491,2798491,1
2799086,2799086,1
2799615,2799615,1
2802746,2802746,49
2803602,2803602,1
2804082,2804082,4
2804450,2804450,1
2804541,2804541,1
2805369,2805369,9
2805767,2805767,1
2805819,2805819,1
2806285,2806285,4
2806502,2806502,4
2806502,4201118,1
2807100,2807100,9
2810140,2810140,1
2810741,2810741,4
2810919,2810919,1
2811253,2811253,1
2812404,2812404,1
2812948,2812948,4
2813539,2813539,1
2816444,2816444,1
2817522,2817522,36
2820435,3142440,1
2820520,2820520,1
2820657,2820657,1
2821348,2821348,1
2821814,2821814,1
2821867,2821867,1
2822967,2822967,4
2823233,2823233,4
2824740,2824740,36
2825226,2825226,1
2825411,2825411,1
2826239,2826239,1
2827478,2827478,1
2828195,2828195,1
2829869,2829869,16
2829969,2829969,16
2831412,2831412,1
2832268,2832268,1
2832331,2832331,1
2832376,2832376,1
2832879,2832879,4
2833187,2833187,1
2833714,2833714,4
2833983,2833983,1
2835234,2835234,1
2835278,2835278,4
2837739,2837739,1
2837834,2837834,4
2838057,2838057,9
2839028,2839028,9
2840619,2840619,1
2841558,2841558,1
2842555,2842555,9
2844834,2844834,4
2844966,2844966,1
2846896,2846896,1
2847685,2847685,1
2847797,2847797,9
2847918,2847918,1
2847986,2847986,1
2849152,2849152,1
2852545,2852545,4
2852767,2852767,1
2854495,2854495,1
2857707,2857707,4
2858366,2858366,4
2860892,2860892,81
2861595,2861595,1
2861662,2861662,1
2862480,2862480,1
2862981,2862981,1
2863189,2863189,1
2864315,2864315,1
2865412,2865412,1
2866579,2866579,1
2866807,2866807,4
2866872,2866872,1
2869041,2869041,1
2869585,2869585,1
2870041,2870041,1
2870477,2870477,4
2871088,2871088,1
2871391,2871391,9
2872228,2872228,49
2874903,2874903,1
2880123,2880123,1
2880510,2880510,1
2880610,2880610,36
2881026,2881026,1
2881094,2881094,1
2881547,2881547,4
2883607,2883607,9
2884443,8513632,1
2884453,2884453,1
2885910,2885910,1
2886226,2886226,1
2886895,2886895,1
2887619,2887619,1
2887637,2887637,1
2887923,2887923,1
2888733,2888733,1
2890557,2890557,1
2891507,2891507,1
2892579,2892579,4
2892737,2892737,1
2893996,2893996,1
2897718,2897718,4
2898869,2898869,1
2899715,2899715,1
2899799,2899799,1
2902516,2902516,4
2902564,2902564,1
2903829,6150883,1
2904078,2904078,1
2904899,2904899,9
2904942,2904942,1
2906111,2906111,1
2908340,2908340,1
2909277,2909277,4
2910051,2910051,16
2910051,6553894,2
2912431,2912431,1
2913243,2913243,1
2914169,2914169,1
2914623,2914623,100
2914623,3142440,1
2914623,4030991,1
2914623,6460612,18
2914718,2914718,1
2914720,2914720,1
2915548,2915548,1
2917733,2917733,4
2917890,2917890,1
2919421,2919421,4
2920063,2920063,1
2920273,2920273,1
2921134,2921134,16
2921887,2921887,4
2922405,2922405,1
2924000,2924000,4
2924337,2924337,1
2927339,2927339,1
2928822,2928822,1
2929366,2929366,1
2932484,2932484,4
2933996,2933996,9
2934381,2934381,1
2935276,2935276,1
2936094,2936094,1
2936393,2936393,1
2937287,2937287,1
2939976,2939976,1
2940263,2940263,49
2950253,2950253,1
2953770,2953770,1
2955949,2955949,1
2957609,2957609,1
2957609,6332455,1
2965899,2965899,1
2966607,2966607,4
2967319,2967319,1
2969062,2969062,1
2969449,2969449,1
2969690,2969690,4
2970022,2970022,4
2970477,2970477,1
2971501,2971501,1
2974348,2974348,1
2975442,2975442,1
2978483,2978483,4
2981194,2981194,1
2981367,2981367,1
2981606,2981606,1
2981901,2981901,1
2982203,2982203,1
2982506,2982506,1
2983246,2983246,1
2984903,2984903,1
2985071,2985071,1
2985291,2985291,1
2987793,2987793,1
2987823,2987823,1
2990282,2990282,1
2990936,2990936,1
2991132,2991132,1
2992179,2992179,4
2992271,2992271,1
2992610,2992610,1
2993251,2993251,1
2993866,2993866,1
2995975,2995975,1
2996672,2996672,1
2997416,2997416,1
2998627,2998627,1
3003310,3003310,1
3003421,3003421,1
3005246,3005246,1
3005920,3005920,4
3006336,3006336,9
3009600,3009600,1
3011769,3011769,1
3011792,3011792,1
3013302,3013302,1
3013804,3013804,4
3013906,3013906,9
3014729,3014729,1
3015012,3015012,1
3015363,3015363,9
3016274,3016274,1
3018614,3018614,1
3020055,3020055,1
3024103,3024103,1
3024368,3024368,9
3025445,3025445,1
3025697,3025697,1
3026350,3026350,1
3026427,3026427,1
3027854,3027854,1
3028846,3028846,1
3030771,3030771,4
3033404,3033404,1
3034708,3034708,16
3037729,3037729,1
3038690,3038690,1
3038690,7648242,2
3039759,3039759,1
3040506,3040506,1
3041270,3041270,1
3042132,3042132,4
3042610,3042610,1
3044191,3044191,1
3044892,3044892,64
3045013,3045013,1
3045581,3045581,1
3045812,3045812,1
3048221,3048221,1
3049540,3049540,4
3049705,3049705,1
3051718,3051718,1
3052727,3052727,1
3053274,3053274,1
3053387,3053387,1
3054974,3054974,36
3055034,3055034,1
3059622,3059622,1
3060353,3060353,1
3061204,3061204,1
3064504,3064504,1
3068153,3068153,25
3069824,3069824,1
3074336,3074336,4
3074647,3074647,4
3075042,3075042,4
3077872,3077872,1
3078252,3078252,1
3079545,3079545,16
3079613,3079613,1
3080203,3080203,1
3080368,3080368,1
3082287,3082287,1
3083411,3083411,1
3083650,3083650,1
3083885,3083885,1
3084552,3084552,1
3085060,3085060,1
3085540,3085540,1
3086029,3086029,16
3088205,3088205,49
3088594,3088594,1
3091181,3091181,1
3092031,3092031,1
3093998,3093998,4
3094128,3094128,1
3094501,3094501,1
3095993,3095993,1
3098619,3098619,16
3099315,3099315,4
3102456,3102456,1
3103284,3103284,1
3103561,3103561,1
3104981,6588966,1
3105048,3105048,1
3106148,3106148,4
3106867,3106867,1
3107512,3107512,1
3107796,3107796,1
3108299,3108299,1
3108655,3108655,1
3109137,3109137,16
3112571,3112571,1
3112936,3112936,1
3113534,3113534,1
3115523,3115523,1
3116638,3116638,1
3117559,3117559,4
3117876,3117876,1
3118335,3118335,4
3119333,3119333,1
3119759,3119759,1
3119899,3119899,1
3119903,4505498,8
3120258,3120258,4
3121280,3121280,1
3122286,3122286,1
3122545,3122545,4
3122746,3122746,1
3123733,3123733,1
3123845,3123845,1
3124084,3124084,1
3125942,3125942,1
3130514,3130514,1
3130616,3130616,4
3130695,3130695,1
3130772,3130772,1
3131368,3131368,1
3131718,3131718,1
3132397,3132397,1
3133285,3133285,1
3134242,3134242,1
3134257,3134257,1
3134388,3134388,1
3135278,3135278,9
3137095,3137095,1
3137502,3137502,1
3137709,3137709,1
3139146,3139146,1
3139279,3139279,1
3139367,3139367,1
3140771,3140771,1
3142246,3142246,144
3142246,7886663,1
3142822,3142822,1
3143458,3143458,1
3145094,3145094,1
3145966,3145966,4
3145966,4535272,2
3145966,6012044,1
3146669,3146669,1
3146738,3146738,1
3148181,3148181,16
3148629,3148629,4
3149437,3149437,1
3150193,3150193,1
3150570,3150570,4
3153335,3153335,1
3156355,3156355,1
3158923,3158923,1
3160909,3160909,1
3161147,3161147,9
3161599,3161599,1
3164918,3164918,1
3165572,3165572,1
3166912,3166912,1
3167033,3167033,1
3167223,3167223,1
3167968,3167968,1
3167972,3167972,1
3168003,3168003,1
3168256,3168256,1
3172159,3172159,16
3172467,3172467,1
3173411,3173411,1
3173489,3173489,1
3174363,3174363,1
3174682,3174682,1
3174721,3174721,4
3175811,3175811,1
3176345,3176345,1
3177888,3177888,1
3178329,3178329,1
3179554,3179554,1
3180361,3180361,1
3180762,3180762,4
3181089,3181089,1
3182006,3182006,1
3183113,3183113,1
3183926,3183926,1
3184552,3184552,1
3187880,3187880,1
3187984,3187984,1
3188351,3188351,1
3188505,3188505,1
3191246,3191246,1
3192456,3192456,4
3193198,3193198,1
3193511,3193511,1
3193575,3193575,4
3193679,3193679,1
3194563,3194563,1
3195248,3195248,1
3197975,3197975,1
3198200,3198200,1
3198863,3198863,1
3200613,3200613,1
3202551,3202551,16
3202889,3202889,1
3206198,3206198,4
3207346,3207346,4
3208111,3208111,1
3209080,3209080,1
3211270,3211270,1
3211321,3211321,1
3215002,3215002,4
3215785,3215785,1
3216275,3216275,16
3219871,3219871,1
3220393,3220393,1
3221021,3221021,1
3221516,3221516,1
3222040,3222040,1
3225010,3225010,4
3225407,3225407,1
3228057,3228057,1
3228785,3228785,1
3229484,3229484,4
3230308,3230308,4
3231181,3231181,1
3231260,3231260,1
3231388,3231388,49
3232583,3232583,1
3233998,3233998,1
3235048,3961583,1
3236007,3236007,1
3237770,3237770,1
3239302,3239302,1
3240256,3240256,9
3241433,3241433,1
3245377,3245377,25
3248949,3248949,9
3249070,3249070,1
3249426,3249426,1
3249564,3249564,1
3249564,3776439,1
3249564,3864077,3
3249564,3995928,1
3250146,3250146,1
3252685,3252685,1
3252799,3252799,1
3253100,3253100,1
3253213,3253213,1
3254850,3254850,1
3255632,3255632,1
3259134,3259134,9
3259891,3259891,1
3261114,3261114,1
3263232,3263232,1
3265289,3265289,9
3265523,3265523,4
3267157,3267157,1
3267319,3267319,1
3268294,3268294,1
3268780,3268780,1
3268956,3268956,1
3271143,3271143,1
3271527,3271527,1
3271678,3271678,4
3272675,3272675,1
3273973,3273973,1
3275014,3275014,1
3275074,3275074,1
3275697,3275697,4
3276540,3276540,1
3278935,3278935,1
3282216,3282216,1
3282409,3282409,1
3283207,3283207,1
3283321,3283321,1
3284214,3284214,4
3287084,5662620,1
3287823,3287823,4
3288222,3288222,1
3288327,3288327,4
3288664,3288664,4
3289258,3289258,100
3289682,3289682,1
3290154,3290154,1
3291240,3291240,4
3292666,3292666,1
3294103,3294103,1
3294375,3294375,1
3298455,3298455,1
3300896,3300896,1
3301005,3301005,4
3301917,3301917,1
3302011,3302011,9
3302151,3302151,1
3302161,3302161,1
3302423,3302423,1
3304921,3304921,1
3305889,3305889,4
3305980,3305980,4
3306886,3306886,49
3308112,3308112,4
3309955,3309955,1
3310083,3310083,1
3311680,3311680,4
3311902,3311902,1
3314406,3314406,1
3314845,3314845,9
3315868,3315868,9
3316640,3316640,1
3316894,3316894,1
3317012,3317012,1
3320165,3320165,1
3320632,3320632,4
3320819,3320819,1
3322300,3322300,1
3325566,3325566,1
3326956,3326956,1
3329035,3329035,1
3329190,3329190,1
3329925,3329925,1
3331468,3331468,1
3333480,3333480,4
3337218,3337218,1
3338104,3338104,1
3340027,3340027,1
3341539,3341539,1
3341777,3341777,4
3341933,3341933,1
3342213,3342213,4
3344006,3344006,1
3344620,3344620,4
3345268,3345268,1
3345512,3345512,1
3346597,3346597,1
3347978,3347978,1
3351633,3351633,4
3353710,3353710,1
3356175,3356175,1
3356775,3356775,1
3357079,3357079,1
3357256,3357256,1
3360691,3360691,1
3361508,3361508,100
3361854,6183321,9
3363727,3363727,4
3364055,3364055,4
3365139,3365139,1
3366502,3366502,1
3366651,3366651,4
3367131,3367131,16
3369108,3369108,1
3370560,3370560,64
3371151,3371151,1
3371901,3371901,1
3372039,3372039,1
3373639,3373639,1
3374571,3374571,1
3376348,3376348,1
3377795,3377795,1
3378147,3378147,1
3380267,5332283,3
3380722,3380722,4
3382752,3382752,1
3383971,3383971,1
3388166,3388166,4
3389201,3389201,4
3389814,3389814,1
3392301,3392301,1
3393480,3393480,1
3393852,3393852,4
3394382,3394382,1
3395948,3395948,1
3396463,3396463,4
3397698,3397698,1
3399363,3399363,1
3399751,3399751,4
3400602,3400602,4
3401999,3401999,1
3402435,3402435,1
3402782,3402782,4
3402811,3402811,4
3403291,3403291,25
3403291,9566051,4
3403291,11621462,2
3404440,3404440,1
3404816,3404816,4
3406103,3406103,1
3406201,3406201,1
3406768,3406768,1
3407354,3407354,1
3408131,3408131,1
3408266,3408266,1
3409772,3409772,4
3410364,3410364,1
3412743,3412743,1
3413480,3413480,1
3413759,3413759,1
3415930,3415930,16
3416010,3416010,1
3416404,3416404,1
3417108,3417108,1
3417788,3417788,1
3419947,3419947,144
3420812,3420812,4
3421219,3421219,4
3421369,3421369,1
3422330,3422330,4
3424547,3424547,121
3424877,3424877,1
3425570,3639286,1
3430193,3430193,1
3431524,3431524,1
3431600,3431600,1
3433210,3433210,16
3433297,3433297,1
3433778,3433778,1
3433783,3433783,49
3434768,3434768,4
3438408,3438408,1
3440546,3440546,1
3440871,3440871,1
3441634,3441634,9
3445219,3445219,4
3445846,3445846,1
3445969,3445969,4
3448837,3448837,1
3450263,3450263,1
3450899,3450899,1
3452569,3452569,1
3453598,3453598,1
3455664,3455664,1
3456948,3456948,1
3457235,3457235,4
3458190,3458190,1
3458230,4734758,51
3458545,3458545,9
3458838,3458838,1
3459034,3459034,64
3462167,3462167,4
3462369,3462369,1
3465549,3465549,1
3468697,3468697,1
3469801,3469801,4
3470143,3470143,16
3470213,3470213,9
3471015,3471015,1
3471029,3471029,1
3471073,3471073,9
3471073,4077797,1
3472696,3472696,1
3473026,3473026,1
3473911,3473911,9
3475058,3475058,1
3476214,3476214,1
3478622,3478622,1
3479114,3479114,1
3479115,3479115,1
3480449,3480449,4
3480781,3480781,1
3482404,3482404,1
3483162,3483162,9
3485043,3485043,1
3485774,3485774,1
3486646,3486646,25
3487117,3487117,25
3487313,3487313,1
3488344,3488344,1
3488833,3488833,16
3490992,3490992,1
3492574,3492574,1
3492710,3492710,1
3493389,3493389,1
3493485,3493485,1
3494261,3494261,1
3494826,3494826,1
3495155,3495155,4
3501164,3501164,4
3501359,3501359,1
3502878,3502878,16
3503777,3503777,1
3503945,3503945,4
3507923,3507923,4
3509658,3509658,1
3511327,3511327,4
3514261,3514261,1
3515322,3515322,1
3516142,3516142,1
3516311,3516311,1
3517040,3517040,1
3520439,3520439,1
3522670,3522670,1
3525708,3525708,1
3530839,3530839,4
3531318,3531318,1
3531722,3531722,1
3533117,3533117,1
3534806,3534806,1
3534947,3534947,16
3535006,3535006,4
3536441,3536441,1
3537430,3537430,49
3538632,3538632,1
3538632,3901461,1
3539106,3539106,1
3540465,3540465,4
3541065,3541065,1
3542271,3542271,1
3542471,3542471,1
3542797,3542797,1
3542817,3542817,1
3543204,3543204,1
3543509,3543509,1
3544598,3544598,1
3546105,3546105,9
3546633,3546633,1
3548067,3548067,4
3548691,3548691,4
3548912,3548912,1
3549831,3549831,1
3549835,3549835,1
3550594,3550594,9
3550685,3550685,1
3550697,3550697,25
3551260,3551260,1
3552120,3552120,1
3553001,3553001,1
3553028,3553028,1
3556099,3556099,1
3556869,3556869,1
3558003,3558003,16
3558003,3567909,11
3558003,4314415,1
3558003,5398052,14
3558003,6531624,1
3558003,7296362,1
3559561,3559561,1
3562407,3562407,1
3565218,3565218,1
3567165,4485325,1
3567724,3567724,1
3568024,3568024,1
3568490,3568490,9
